Tournament,Country,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Cluster
34,1,2680,0,1,2,0,3,20,541,425,16.0,177.0,2080.0,282.0,1.28,3.5,4462,0
34,1,2680,0,1,2,0,3,477,646,368,37.0,77.0,999.0,657.0,2.0,1.72,768,0
34,1,2680,0,1,2,0,3,548,746,582,123.0,73.0,440.0,689.0,2.1,1.66,3769,0
34,1,2680,0,1,2,0,3,516,669,399,34.0,110.0,1094.0,505.0,1.66,2.1,4856,0
34,1,2680,0,1,2,0,3,1127,683,532,220.0,153.0,221.0,328.0,2.75,1.4,783,0
34,1,2680,0,1,2,0,3,249,91,198,23.0,71.0,1455.0,700.0,1.25,3.75,2990,0
34,1,2680,0,1,2,0,3,436,392,304,84.0,85.0,595.0,586.0,1.4,2.75,800,0
34,1,2681,0,1,2,1,3,516,253,399,34.0,23.0,1094.0,1455.0,2.75,1.4,399,0
34,1,2681,0,1,2,1,3,477,751,585,37.0,5.0,999.0,5025.0,6.5,1.11,1543,0
34,1,2681,0,1,2,1,3,238,162,191,11.0,31.0,3645.0,1195.0,1.3,3.4,1199,0
34,1,2681,0,1,2,1,3,523,1012,795,149.0,53.0,341.0,797.0,3.0,1.36,4380,0
34,1,2682,0,1,2,1,3,853,547,657,8.0,69.0,4440.0,705.0,1.22,4.0,3545,0
34,1,2682,0,1,2,1,3,546,392,304,177.0,85.0,282.0,586.0,2.1,1.66,2003,0
34,1,2682,0,1,2,1,3,257,746,205,125.0,73.0,430.0,689.0,2.25,1.57,1981,0
34,1,2682,0,1,2,1,3,691,305,236,153.0,2.0,328.0,9625.0,10.0,1.06,3970,0
34,1,2683,0,1,2,4,3,853,392,657,8.0,85.0,4440.0,586.0,1.16,5.0,5391,0
34,1,2683,0,1,2,4,3,516,245,191,34.0,11.0,1094.0,3645.0,3.5,1.28,871,0
34,1,2683,0,1,2,4,3,763,1012,585,5.0,53.0,5025.0,797.0,1.33,3.25,2451,0
34,1,2683,0,1,2,4,3,257,305,236,125.0,2.0,430.0,9625.0,11.0,1.05,5,0
34,1,2684,0,1,2,6,3,853,751,657,8.0,5.0,4440.0,5025.0,2.75,1.44,4893,0
34,1,2684,0,1,2,6,3,238,305,236,11.0,2.0,3645.0,9625.0,3.75,1.28,426,2
34,1,2685,0,1,2,7,3,303,841,236,2.0,8.0,9625.0,4440.0,1.25,4.0,4290,2
41,18,2679,0,1,2,0,3,885,719,561,116.0,46.0,470.0,855.0,2.1,1.66,5276,0
41,18,2679,0,1,2,0,3,188,403,144,95.0,80.0,557.0,620.0,1.72,2.0,2969,0
41,18,2680,0,1,2,0,3,962,1114,874,81.0,227.0,619.0,210.0,1.33,3.25,1794,0
41,18,2680,0,1,2,0,3,75,1049,61,83.0,148.0,605.0,353.0,1.33,3.25,2524,0
41,18,2680,0,1,2,0,3,829,1066,837,557.0,65.0,56.0,741.0,5.5,1.14,412,0
41,18,2680,0,1,2,0,3,66,563,53,156.0,88.0,325.0,576.0,1.83,1.83,5569,0
41,18,2680,0,1,2,0,3,848,457,357,285.0,87.0,172.0,576.0,3.0,1.36,837,0
41,18,2680,0,1,2,0,3,343,257,262,36.0,129.0,1020.0,421.0,1.9,1.8,4587,0
41,18,2680,0,1,2,0,3,380,150,112,109.0,49.0,507.0,841.0,2.5,1.5,156,0
41,18,2680,0,1,2,0,3,615,240,477,38.0,136.0,993.0,381.0,1.33,3.25,3545,0
41,18,2680,0,1,2,0,3,296,363,284,113.0,102.0,496.0,539.0,2.5,1.5,5,0
41,18,2681,0,1,2,1,3,369,87,282,22.0,83.0,1599.0,605.0,1.25,3.75,2412,0
41,18,2681,0,1,2,1,3,1140,719,561,227.0,46.0,210.0,855.0,4.33,1.2,1438,0
41,18,2681,0,1,2,1,3,410,1066,317,79.0,65.0,621.0,741.0,3.0,1.36,4727,0
41,18,2681,0,1,2,1,3,188,1091,856,95.0,4.0,557.0,5120.0,3.0,1.36,173,0
41,18,2682,0,1,2,1,3,343,457,262,36.0,87.0,1020.0,576.0,1.44,2.62,4578,0
41,18,2682,0,1,2,1,3,143,609,477,49.0,38.0,841.0,993.0,2.62,1.44,1483,0
41,18,2682,0,1,2,1,3,61,363,49,15.0,102.0,2110.0,539.0,1.33,3.25,3482,0
41,18,2682,0,1,2,1,3,607,74,53,14.0,156.0,2130.0,325.0,1.4,2.75,1483,0
41,18,2683,0,1,2,4,3,66,339,53,156.0,36.0,325.0,1020.0,1.8,1.9,611,0
41,18,2683,0,1,2,4,3,615,68,49,38.0,15.0,993.0,2110.0,3.5,1.28,4462,0
41,18,2683,0,1,2,4,3,369,407,282,22.0,79.0,1599.0,621.0,1.1,7.0,5103,0
41,18,2683,0,1,2,4,3,730,1091,856,46.0,4.0,855.0,5120.0,5.5,1.14,687,0
41,18,2684,0,1,2,6,3,66,68,53,156.0,15.0,325.0,2110.0,4.33,1.22,1128,0
41,18,2684,0,1,2,6,3,369,1091,856,22.0,4.0,1599.0,5120.0,2.75,1.44,2067,0
41,18,2685,0,1,2,7,3,1119,74,856,4.0,156.0,5120.0,325.0,1.08,8.0,3545,0
147,31,2679,0,1,2,0,3,65,112,78,40.0,52.0,973.0,810.0,1.61,2.2,1204,0
147,31,2679,0,1,2,0,3,246,893,196,89.0,289.0,575.0,168.0,1.16,5.0,3459,0
147,31,2679,0,1,2,0,3,25,342,265,41.0,26.0,950.0,1350.0,4.33,1.2,924,0
147,31,2679,0,1,2,0,3,121,607,93,98.0,63.0,549.0,759.0,1.53,2.37,5569,0
147,31,2679,0,1,2,0,3,330,1063,835,66.0,33.0,730.0,1135.0,2.75,1.4,3928,0
147,31,2679,0,1,2,0,3,491,876,381,27.0,30.0,1320.0,1210.0,1.44,2.62,5569,0
147,31,2680,0,1,2,0,3,461,88,62,48.0,7.0,850.0,4600.0,4.33,1.2,173,2
147,31,2680,0,1,2,0,3,946,650,722,45.0,28.0,870.0,1299.0,1.83,1.83,2365,0
147,31,2680,0,1,2,0,3,706,488,382,61.0,99.0,770.0,545.0,2.0,1.72,4462,0
147,31,2680,0,1,2,0,3,58,1117,46,171.0,47.0,293.0,850.0,3.5,1.28,5103,0
147,31,2680,0,1,2,0,3,570,248,193,68.0,1.0,711.0,11360.0,15.0,1.03,412,2
147,31,2680,0,1,2,0,3,1008,515,772,58.0,24.0,781.0,1415.0,3.25,1.33,5435,0
147,31,2680,0,1,2,0,3,741,92,66,3.0,127.0,6585.0,427.0,1.06,10.0,2535,2
147,31,2680,0,1,2,0,3,992,465,757,117.0,74.0,468.0,676.0,2.25,1.57,1172,0
147,31,2680,0,1,2,0,3,211,309,239,141.0,10.0,375.0,4045.0,6.5,1.11,5412,2
147,31,2681,0,1,2,1,3,491,64,381,27.0,171.0,1320.0,293.0,1.28,3.5,5569,0
147,31,2681,0,1,2,1,3,1008,129,93,58.0,98.0,781.0,549.0,1.53,2.37,4462,0
147,31,2681,0,1,2,1,3,946,965,722,45.0,117.0,870.0,468.0,1.22,4.0,5103,0
147,31,2681,0,1,2,1,3,1091,309,239,33.0,10.0,1135.0,4045.0,3.75,1.25,800,2
147,31,2681,0,1,2,1,3,241,971,193,1.0,57.0,11360.0,781.0,1.02,17.0,2948,2
147,31,2681,0,1,2,1,3,79,251,196,127.0,89.0,427.0,575.0,3.0,1.36,4397,0
147,31,2681,0,1,2,1,3,76,488,62,7.0,99.0,4600.0,545.0,1.11,6.5,2629,2
147,31,2681,0,1,2,1,3,99,342,265,52.0,26.0,810.0,1350.0,3.75,1.25,800,0
147,31,2682,0,1,2,4,3,307,129,239,10.0,98.0,4045.0,549.0,1.1,7.0,2969,2
147,31,2682,0,1,2,4,3,241,486,381,1.0,27.0,11360.0,1320.0,1.05,11.0,5672,2
147,31,2682,0,1,2,4,3,76,342,62,7.0,26.0,4600.0,1350.0,1.4,2.75,2948,2
147,31,2682,0,1,2,4,3,246,926,722,89.0,45.0,575.0,870.0,1.83,1.83,2090,0
147,31,2683,0,1,2,6,3,307,486,239,10.0,27.0,4045.0,1320.0,1.36,3.0,4893,2
147,31,2683,0,1,2,6,3,946,88,62,45.0,7.0,870.0,4600.0,8.0,1.08,446,2
147,31,2684,0,1,2,7,3,307,88,239,10.0,7.0,4045.0,4600.0,2.75,1.44,4311,2
83,28,2686,0,1,2,0,3,224,626,488,59.0,44.0,775.0,898.0,3.75,1.25,129,0
83,28,2686,0,1,2,0,3,1008,1004,772,58.0,39.0,781.0,977.0,2.2,1.61,4722,0
83,28,2686,0,1,2,0,3,990,471,368,51.0,37.0,822.0,999.0,3.25,1.33,2090,0
83,28,2686,0,1,2,0,3,216,358,170,100.0,32.0,540.0,1175.0,2.62,1.44,2990,0
83,28,2686,0,1,2,0,3,1000,299,232,577.0,113.0,53.0,496.0,3.5,1.28,1483,0
83,28,2687,0,1,2,0,3,143,188,112,49.0,95.0,841.0,557.0,3.0,1.36,4150,0
83,28,2687,0,1,2,0,3,71,1066,837,64.0,65.0,753.0,741.0,2.2,1.61,1204,0
83,28,2687,0,1,2,0,3,1142,960,876,54.0,92.0,796.0,559.0,1.44,2.62,4548,0
83,28,2687,0,1,2,0,3,343,921,719,36.0,60.0,1020.0,775.0,1.22,4.0,638,0
83,28,2687,0,1,2,0,3,852,607,656,62.0,63.0,761.0,759.0,2.1,1.66,4150,0
83,28,2687,0,1,2,0,3,380,1062,834,109.0,405.0,507.0,101.0,1.33,3.25,5001,0
83,28,2687,0,1,2,0,3,615,696,477,38.0,61.0,993.0,770.0,1.9,1.8,3827,0
83,28,2687,0,1,2,1,3,143,471,368,49.0,37.0,841.0,999.0,2.62,1.44,5399,0
83,28,2687,0,1,2,1,3,296,220,232,113.0,100.0,496.0,540.0,2.1,1.66,3015,0
83,28,2687,0,1,2,1,3,1008,21,16,58.0,16.0,781.0,2080.0,2.75,1.4,4380,0
83,28,2688,0,1,2,1,3,1142,921,876,54.0,60.0,796.0,775.0,1.33,3.25,665,0
83,28,2688,0,1,2,1,3,1090,818,636,405.0,133.0,101.0,391.0,3.4,1.3,2090,0
83,28,2688,0,1,2,1,3,852,609,656,62.0,38.0,761.0,993.0,2.75,1.4,3015,0
83,28,2688,0,1,2,1,3,401,1066,837,13.0,65.0,2455.0,741.0,1.57,2.25,585,0
83,28,2688,0,1,2,4,3,630,299,488,44.0,113.0,898.0,496.0,1.25,3.75,3459,0
83,28,2689,0,1,2,4,3,852,818,636,62.0,133.0,761.0,391.0,1.66,2.1,800,0
83,28,2689,0,1,2,4,3,1094,1116,837,65.0,54.0,741.0,796.0,1.61,2.2,2990,0
83,28,2689,0,1,2,4,3,477,21,16,37.0,16.0,999.0,2080.0,2.37,1.53,1855,0
83,28,2690,0,1,2,6,3,630,818,488,44.0,133.0,898.0,391.0,1.3,3.5,3938,0
83,28,2690,0,1,2,6,3,20,1066,837,16.0,65.0,2080.0,741.0,1.57,2.37,1855,0
83,28,2691,0,1,2,7,3,1094,626,837,65.0,44.0,741.0,898.0,1.8,2.0,3482,0
16,1,2686,0,1,2,0,3,12,198,150,70.0,29.0,700.0,1222.0,1.72,2.0,4462,0
16,1,2686,0,1,2,0,3,660,72,510,28.0,40.0,1299.0,973.0,1.53,2.37,5549,0
16,1,2686,0,1,2,0,3,656,112,78,77.0,52.0,657.0,810.0,1.44,2.62,800,0
16,1,2687,0,1,2,0,3,223,971,176,135.0,57.0,385.0,781.0,1.83,1.83,3701,0
16,1,2687,0,1,2,0,3,759,28,20,73.0,41.0,689.0,950.0,1.4,2.75,426,0
16,1,2687,0,1,2,0,3,1038,942,795,53.0,81.0,797.0,619.0,1.28,3.5,2629,0
16,1,2687,0,1,2,0,3,461,547,431,48.0,69.0,850.0,705.0,2.2,1.61,1204,0
16,1,2687,0,1,2,0,3,827,926,635,56.0,45.0,785.0,870.0,1.53,2.37,3701,0
16,1,2687,0,1,2,0,3,838,162,123,35.0,31.0,1090.0,1195.0,2.0,1.72,1483,0
16,1,2687,0,1,2,0,3,1044,510,799,94.0,34.0,558.0,1094.0,1.72,2.0,2990,0
16,1,2687,0,1,2,0,3,397,719,561,85.0,46.0,586.0,855.0,1.66,2.1,3316,0
16,1,2687,0,1,2,0,3,468,560,360,43.0,50.0,915.0,830.0,2.37,1.53,2719,0
16,1,2688,0,1,2,1,3,319,227,176,19.0,135.0,1790.0,385.0,3.25,1.33,3808,0
16,1,2688,0,1,2,1,3,99,361,78,52.0,22.0,810.0,1599.0,3.5,1.28,3512,0
16,1,2688,0,1,2,1,3,197,547,431,29.0,69.0,1222.0,705.0,2.37,1.53,2118,0
16,1,2688,0,1,2,1,3,74,817,60,25.0,56.0,1365.0,785.0,2.5,1.5,5569,0
16,1,2688,0,1,2,1,3,468,650,510,43.0,28.0,915.0,1299.0,2.1,1.66,3794,0
16,1,2688,0,1,2,1,3,1044,28,799,94.0,41.0,558.0,950.0,1.4,2.75,1737,0
16,1,2688,0,1,2,1,3,160,719,561,31.0,46.0,1195.0,855.0,1.4,2.75,3059,0
16,1,2688,0,1,2,1,3,1038,515,795,53.0,24.0,797.0,1415.0,1.53,2.37,3545,0
16,1,2689,0,1,2,4,3,223,547,431,135.0,69.0,385.0,705.0,1.44,2.62,4760,0
16,1,2689,0,1,2,4,3,660,85,510,28.0,25.0,1299.0,1365.0,2.0,1.72,3701,0
16,1,2689,0,1,2,4,3,99,1019,799,52.0,94.0,810.0,558.0,1.9,1.8,1075,0
16,1,2689,0,1,2,4,3,730,1012,561,46.0,53.0,855.0,797.0,3.4,1.3,5751,0
16,1,2690,0,1,2,6,3,660,547,431,28.0,69.0,1299.0,705.0,1.8,2.0,1483,0
16,1,2690,0,1,2,6,3,1044,719,799,94.0,46.0,558.0,855.0,1.8,2.0,3015,0
16,1,2691,0,1,2,7,3,552,1019,799,69.0,94.0,705.0,558.0,1.9,1.9,446,0
21,1,2692,2,1,2,0,5,75,942,61,85.0,84.0,615.0,619.0,1.4,2.75,686,0
21,1,2692,2,1,2,0,5,121,245,191,90.0,11.0,584.0,3645.0,8.0,1.08,449,0
21,1,2692,2,1,2,0,5,20,921,16,15.0,59.0,2125.0,789.0,1.1,7.0,5739,0
21,1,2692,2,1,2,0,5,188,162,123,91.0,31.0,577.0,1195.0,3.0,1.36,3366,0
21,1,2692,2,1,2,0,5,567,377,444,99.0,98.0,553.0,554.0,1.33,3.25,1665,0
21,1,2692,2,1,2,0,5,549,646,506,127.0,81.0,439.0,628.0,3.0,1.36,1997,0
21,1,2692,2,1,2,0,5,946,456,722,46.0,50.0,915.0,850.0,1.53,2.37,2198,0
21,1,2692,2,1,2,0,5,1030,963,755,274.0,55.0,182.0,822.0,2.25,1.57,1860,0
21,1,2692,2,1,2,0,5,516,457,399,34.0,89.0,1133.0,588.0,1.33,3.25,5563,0
21,1,2692,2,1,2,0,5,78,342,265,70.0,28.0,700.0,1350.0,8.0,1.08,158,0
21,1,2692,2,1,2,0,5,736,96,565,6.0,317.0,4675.0,151.0,1.01,23.0,3597,0
21,1,2692,2,1,2,0,5,895,361,282,156.0,22.0,325.0,1669.0,6.0,1.12,862,0
21,1,2692,2,1,2,0,5,257,488,205,120.0,102.0,468.0,545.0,2.37,1.53,2937,0
21,1,2692,2,1,2,0,5,330,47,33,67.0,78.0,730.0,658.0,2.5,1.5,757,0
21,1,2692,2,1,2,0,5,76,299,62,7.0,101.0,4660.0,547.0,1.02,17.0,3730,0
21,1,2692,2,1,2,0,5,1144,727,568,49.0,3.0,850.0,6585.0,5.5,1.14,803,0
21,1,2692,2,1,2,0,5,1038,483,795,66.0,95.0,737.0,560.0,1.1,7.0,5183,0
21,1,2692,2,1,2,0,5,932,955,748,164.0,112.0,313.0,502.0,3.4,1.3,4498,0
21,1,2692,2,1,2,0,5,889,220,685,30.0,94.0,1210.0,565.0,1.57,2.25,1661,0
21,1,2692,2,1,2,0,5,691,650,510,151.0,26.0,348.0,1389.0,2.25,1.57,840,0
21,1,2692,2,1,2,0,5,522,645,403,24.0,93.0,1415.0,570.0,1.18,4.5,2983,0
21,1,2692,2,1,2,0,5,1008,925,721,57.0,106.0,801.0,520.0,1.4,2.75,1824,0
21,1,2692,2,1,2,0,5,680,291,523,108.0,77.0,514.0,659.0,1.4,2.75,2678,0
21,1,2692,2,1,2,0,5,539,392,304,97.0,82.0,558.0,625.0,3.4,1.3,1209,0
21,1,2692,2,1,2,0,5,99,696,78,48.0,63.0,864.0,770.0,1.57,2.25,3306,0
21,1,2692,2,1,2,0,5,1094,1019,799,39.0,54.0,985.0,826.0,2.1,1.66,1053,0
21,1,2692,2,1,2,0,5,523,397,405,147.0,13.0,361.0,2455.0,2.37,1.53,2128,0
21,1,2692,2,1,2,0,5,615,305,236,47.0,2.0,888.0,9875.0,17.0,1.02,1412,2
21,1,2692,2,1,2,0,5,472,547,363,75.0,51.0,676.0,847.0,2.75,1.4,2994,0
21,1,2692,2,1,2,0,5,72,486,381,173.0,27.0,293.0,1365.0,4.0,1.22,1411,0
21,1,2692,2,1,2,0,5,564,228,441,53.0,62.0,830.0,775.0,1.16,5.0,5371,0
21,1,2693,2,1,2,0,5,319,374,291,18.0,107.0,1790.0,519.0,1.36,3.0,3814,0
21,1,2693,2,1,2,0,5,607,543,472,14.0,123.0,2130.0,452.0,1.22,4.0,1015,0
21,1,2693,2,1,2,0,5,887,626,488,80.0,36.0,632.0,1043.0,4.0,1.22,4430,0
21,1,2693,2,1,2,0,5,763,12,585,5.0,69.0,5025.0,700.0,1.07,9.0,4362,0
21,1,2693,2,1,2,0,5,269,471,368,192.0,38.0,260.0,993.0,5.0,1.16,1487,0
21,1,2693,2,1,2,0,5,366,432,279,32.0,201.0,1175.0,244.0,1.61,2.2,3500,0
21,1,2693,2,1,2,0,5,836,1116,876,183.0,56.0,275.0,809.0,3.4,1.3,1796,0
21,1,2693,2,1,2,0,5,1091,1088,835,33.0,103.0,1135.0,539.0,1.18,4.5,531,0
21,1,2693,2,1,2,0,5,636,841,657,144.0,8.0,375.0,4575.0,11.0,1.05,4764,0
21,1,2693,2,1,2,0,5,1119,452,856,4.0,100.0,5370.0,553.0,1.02,19.0,2678,2
21,1,2693,2,1,2,0,5,605,407,317,259.0,79.0,191.0,651.0,2.5,1.5,1555,0
21,1,2693,2,1,2,0,5,387,859,296,58.0,132.0,790.0,421.0,2.1,1.66,3585,0
21,1,2693,2,1,2,0,5,992,251,196,115.0,86.0,488.0,610.0,4.0,1.22,1548,0
21,1,2693,2,1,2,0,5,459,1082,354,21.0,118.0,1685.0,485.0,1.16,5.0,5643,0
21,1,2693,2,1,2,0,5,1027,68,49,40.0,16.0,977.0,2110.0,2.75,1.4,3817,0
21,1,2693,2,1,2,0,5,730,150,561,42.0,52.0,964.0,841.0,1.4,2.75,4371,0
21,1,2693,2,1,2,0,5,406,946,738,83.0,20.0,620.0,1730.0,5.0,1.16,161,0
21,1,2693,2,1,2,0,5,241,74,193,1.0,116.0,11405.0,487.0,1.01,26.0,3502,2
21,1,2693,2,1,2,0,5,71,309,239,65.0,10.0,753.0,4145.0,11.0,1.05,5286,0
21,1,2693,2,1,2,0,5,40,198,31,142.0,29.0,378.0,1227.0,2.0,1.72,5595,0
21,1,2693,2,1,2,0,5,1140,960,752,212.0,92.0,230.0,571.0,1.8,1.9,2582,0
21,1,2693,2,1,2,0,5,184,28,140,194.0,43.0,254.0,950.0,2.25,1.57,2988,0
21,1,2693,2,1,2,0,5,374,746,582,73.0,72.0,691.0,693.0,2.37,1.53,150,0
21,1,2693,2,1,2,0,5,998,565,763,71.0,68.0,699.0,711.0,1.5,2.5,3387,0
21,1,2693,2,1,2,0,5,718,461,360,146.0,44.0,366.0,925.0,8.0,1.08,4568,0
21,1,2693,2,1,2,0,5,559,840,438,88.0,61.0,595.0,780.0,1.53,2.37,2555,0
21,1,2693,2,1,2,0,5,74,72,52,25.0,41.0,1390.0,973.0,1.36,3.0,2304,0
21,1,2693,2,1,2,0,5,613,253,475,64.0,23.0,759.0,1455.0,1.66,2.1,4175,0
21,1,2693,2,1,2,0,5,1158,435,338,187.0,87.0,271.0,595.0,3.75,1.25,966,0
21,1,2693,2,1,2,0,5,827,828,635,60.0,35.0,785.0,1090.0,1.72,2.0,3610,0
21,1,2693,2,1,2,0,5,828,697,544,117.0,19.0,486.0,1770.0,4.5,1.18,5583,0
21,1,2694,2,1,2,1,5,76,669,62,7.0,108.0,4660.0,514.0,1.04,13.0,5561,0
21,1,2694,2,1,2,1,5,369,47,33,22.0,78.0,1669.0,658.0,1.36,3.0,187,0
21,1,2694,2,1,2,1,5,1044,650,799,54.0,26.0,826.0,1389.0,1.66,2.1,4019,0
21,1,2694,2,1,2,1,5,257,342,265,120.0,28.0,468.0,1350.0,9.0,1.07,452,0
21,1,2694,2,1,2,1,5,736,646,565,6.0,81.0,4675.0,628.0,1.03,15.0,2655,0
21,1,2694,2,1,2,1,5,75,21,16,85.0,15.0,615.0,2125.0,3.4,1.3,440,0
21,1,2694,2,1,2,1,5,238,563,191,11.0,99.0,3645.0,553.0,1.06,10.0,3650,0
21,1,2694,2,1,2,1,5,99,305,236,48.0,2.0,864.0,9875.0,17.0,1.02,3252,2
21,1,2694,2,1,2,1,5,946,162,722,46.0,31.0,915.0,1195.0,2.62,1.44,4989,0
21,1,2694,2,1,2,1,5,889,925,721,30.0,106.0,1210.0,520.0,2.0,1.72,4805,0
21,1,2694,2,1,2,1,5,564,486,441,53.0,27.0,830.0,1365.0,2.2,1.61,5637,0
21,1,2694,2,1,2,1,5,885,465,363,119.0,75.0,470.0,676.0,1.5,2.5,2537,0
21,1,2694,2,1,2,1,5,397,518,304,82.0,147.0,625.0,361.0,1.61,2.2,1126,0
21,1,2694,2,1,2,1,5,983,727,568,112.0,3.0,502.0,6585.0,17.0,1.02,632,2
21,1,2694,2,1,2,1,5,1038,515,795,66.0,24.0,737.0,1415.0,1.66,2.1,4759,0
21,1,2695,2,1,2,1,5,410,455,354,79.0,21.0,651.0,1685.0,5.5,1.12,1878,0
21,1,2695,2,1,2,1,5,759,45,582,72.0,142.0,693.0,378.0,2.0,1.72,5749,0
21,1,2695,2,1,2,1,5,246,751,585,86.0,5.0,610.0,5025.0,10.0,1.06,4047,0
21,1,2695,2,1,2,1,5,343,374,262,37.0,107.0,1020.0,519.0,1.4,2.75,2656,0
21,1,2695,2,1,2,1,5,366,471,368,32.0,38.0,1175.0,993.0,2.62,1.44,874,0
21,1,2695,2,1,2,1,5,827,607,635,60.0,64.0,785.0,759.0,1.16,5.0,4866,0
21,1,2695,2,1,2,1,5,184,1091,856,194.0,4.0,254.0,5370.0,13.0,1.04,4764,0
21,1,2695,2,1,2,1,5,730,68,561,42.0,16.0,964.0,2110.0,2.62,1.44,5280,0
21,1,2695,2,1,2,1,5,559,248,193,88.0,1.0,595.0,11405.0,26.0,1.01,10,2
21,1,2695,2,1,2,1,5,967,381,738,20.0,58.0,1730.0,790.0,1.3,3.4,5563,0
21,1,2695,2,1,2,1,5,998,309,239,71.0,10.0,699.0,4145.0,13.0,1.04,4976,0
21,1,2695,2,1,2,1,5,468,697,360,44.0,19.0,925.0,1770.0,3.25,1.33,3796,0
21,1,2695,2,1,2,1,5,436,72,52,87.0,41.0,595.0,973.0,2.0,1.72,2952,0
21,1,2695,2,1,2,1,5,1091,960,835,33.0,92.0,1135.0,571.0,1.16,5.0,3511,0
21,1,2695,2,1,2,1,5,1142,841,657,56.0,8.0,809.0,4575.0,11.0,1.05,1859,0
21,1,2696,2,1,2,2,5,238,47,191,11.0,78.0,3645.0,658.0,1.2,4.33,1702,0
21,1,2696,2,1,2,2,5,1044,88,62,54.0,7.0,826.0,4660.0,5.0,1.16,1443,0
21,1,2696,2,1,2,2,5,946,305,722,46.0,2.0,915.0,9875.0,17.0,1.02,4358,2
21,1,2696,2,1,2,2,5,990,723,565,55.0,6.0,822.0,4675.0,19.0,1.02,135,2
21,1,2696,2,1,2,2,5,1038,392,795,66.0,82.0,737.0,625.0,1.25,3.75,4363,0
21,1,2696,2,1,2,2,5,348,21,16,28.0,15.0,1350.0,2125.0,1.5,2.5,1884,0
21,1,2696,2,1,2,2,5,564,465,441,53.0,75.0,830.0,676.0,1.16,5.0,3728,0
21,1,2696,2,1,2,2,5,945,727,568,106.0,3.0,520.0,6585.0,7.0,1.1,126,0
21,1,2697,2,1,2,2,5,853,72,657,8.0,41.0,4575.0,973.0,1.07,9.0,4176,0
21,1,2697,2,1,2,2,5,468,602,472,44.0,14.0,925.0,2130.0,1.57,2.25,4483,0
21,1,2697,2,1,2,2,5,1119,746,856,4.0,72.0,5370.0,693.0,1.07,9.0,4143,0
21,1,2697,2,1,2,2,5,827,339,262,60.0,37.0,785.0,1020.0,2.25,1.57,478,0
21,1,2697,2,1,2,2,5,763,471,585,5.0,38.0,5025.0,993.0,1.08,8.0,4547,0
21,1,2697,2,1,2,2,5,459,719,561,21.0,42.0,1685.0,964.0,1.53,2.37,4765,0
21,1,2697,2,1,2,2,5,241,1063,193,1.0,33.0,11405.0,1135.0,1.03,15.0,5598,2
21,1,2697,2,1,2,2,5,967,309,239,20.0,10.0,1730.0,4145.0,3.0,1.36,517,0
21,1,2698,2,1,2,3,5,76,1012,62,7.0,66.0,4660.0,737.0,1.3,3.5,3128,0
21,1,2698,2,1,2,3,5,20,727,568,15.0,3.0,2125.0,6585.0,3.5,1.3,2040,2
21,1,2698,2,1,2,3,5,564,926,441,53.0,46.0,830.0,915.0,1.72,2.1,2105,0
21,1,2698,2,1,2,3,5,238,723,565,11.0,6.0,3645.0,4675.0,3.75,1.28,1957,2
21,1,2699,2,1,2,3,5,1119,339,856,4.0,37.0,5370.0,1020.0,1.07,9.0,5634,0
21,1,2699,2,1,2,3,5,307,751,585,10.0,5.0,4145.0,5025.0,3.0,1.4,841,2
21,1,2699,2,1,2,3,5,853,602,657,8.0,14.0,4575.0,2130.0,1.14,5.5,4011,0
21,1,2699,2,1,2,3,5,730,248,193,42.0,1.0,964.0,11405.0,17.0,1.02,1549,2
21,1,2700,2,1,2,4,5,76,727,62,7.0,3.0,4660.0,6585.0,2.5,1.53,2947,2
21,1,2700,2,1,2,4,5,564,723,565,53.0,6.0,830.0,4675.0,6.0,1.12,1208,0
21,1,2701,2,1,2,4,5,1119,751,856,4.0,5.0,5370.0,5025.0,2.1,1.72,3597,2
21,1,2701,2,1,2,4,5,853,248,193,8.0,1.0,4575.0,11405.0,6.5,1.11,4465,2
21,1,2702,2,1,2,6,5,736,88,565,6.0,7.0,4675.0,4660.0,1.66,2.2,4523,2
21,1,2703,2,1,2,6,5,1119,248,193,4.0,1.0,5370.0,11405.0,4.33,1.22,4633,2
21,1,2704,2,1,2,7,5,241,723,193,1.0,6.0,11405.0,4675.0,1.44,2.75,5696,2
134,14,2705,0,0,2,0,3,692,483,378,175.0,98.0,283.0,560.0,2.75,1.4,2820,1
134,14,2705,0,0,2,0,3,990,600,755,49.0,214.0,902.0,224.0,1.33,3.25,3015,1
134,14,2705,0,0,2,0,3,121,461,360,94.0,44.0,576.0,925.0,2.75,1.4,3064,1
134,14,2706,0,0,2,0,3,216,452,170,105.0,101.0,530.0,555.0,1.53,2.37,3911,1
134,14,2706,0,0,2,0,3,1008,746,582,58.0,66.0,784.0,738.0,2.0,1.72,4427,1
134,14,2706,0,0,2,0,3,885,70,681,127.0,110.0,425.0,509.0,1.44,2.62,1102,1
134,14,2706,0,0,2,0,3,1167,925,721,183.0,89.0,271.0,600.0,2.0,1.72,871,1
134,14,2706,0,0,2,0,3,828,544,636,115.0,117.0,486.0,467.0,1.44,2.62,4334,1
134,14,2706,0,0,2,0,3,203,645,505,187.0,96.0,265.0,570.0,2.25,1.57,1293,1
